code,code_np,level,des_pt,des_en,class,level1,despt1,desen1,level2,despt2,desen2,level3,despt3,desen3,level4,despt4,desen4,level5,despt5,desen5
7-46.14,74614,4,Condutor de conjunto automático de fabrico e enchimento de cartuchos,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74614,74614 Condutor de conjunto automático de fabrico e enchimento de cartuchos,,,,
7-46.16,74616,4,Operador de enchimento semi-automático de cartuchos - explosivos civis,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74616,74616 Operador de enchimento semi-automático de cartuchos - explosivos civis,,,,
7-46.18,74618,4,Verificador de qualidade - explosivos civis,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74618,74618 Verificador de qualidade - explosivos civis,,,,
7-46.20,74620,4,Experimentador de produtos - explosivos civis,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74620,74620 Experimentador de produtos - explosivos civis,,,,
7-46.22,74622,4,Embalador manual - explosivos civis,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74622,74622 Embalador manual - explosivos civis,,,,
7-46.24,74624,4,Encaixotador - explosivos civis,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74624,74624 Encaixotador - explosivos civis,,,,
7-46.26,74626,4,Alimentador de instalação de fusão - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74626,74626 Alimentador de instalação de fusão - explosivos militares,,,,
7-46.28,74628,4,Condutor de instalação de fusão - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74628,74628 Condutor de instalação de fusão - explosivos militares,,,,
7-46.30,74630,4,Operador de máquinas de composições de atraso - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74630,74630 Operador de máquinas de composições de atraso - explosivos militares,,,,
7-46.32,74632,4,Operador de prensa  - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74632,74632 Operador de prensa  - explosivos militares,,,,
7-46.34,74634,4,Operador de linha de montagem de espoletas e estabilizadores - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74634,74634 Operador de linha de montagem de espoletas e estabilizadores - explosivos militares,,,,
7-46.36,74636,4,Operador de preparação de produtos explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74636,74636 Operador de preparação de produtos explosivos militares,,,,
7-46.38,74638,4,Operador de acabamento de produtos explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74638,74638 Operador de acabamento de produtos explosivos militares,,,,
7-46.40,74640,4,Verificador de qualidade - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74640,74640 Verificador de qualidade - explosivos militares,,,,
7-46.42,74642,4,Experimentador de produtos - explosivos militares,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74642,74642 Experimentador de produtos - explosivos militares,,,,
7-46.44,74644,4,Operador de linha de fabrico de pólvora,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74644,74644 Operador de linha de fabrico de pólvora,,,,
7-46.46,74646,4,Operador de linha de fabrico de rastilho,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74646,74646 Operador de linha de fabrico de rastilho,,,,
7-46.48,74648,4,Preparador de pentrite - cordão detonante,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74648,74648 Preparador de pentrite - cordão detonante,,,,
7-46.50,74650,4,Operador de linha de fabrico de cordão detonante,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74650,74650 Operador de linha de fabrico de cordão detonante,,,,
7-46.52,74652,4,Preparador de mistura explosiva para fulminantes - cartuchos de caça,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74652,74652 Preparador de mistura explosiva para fulminantes - cartuchos de caça,,,,
7-46.54,74654,4,Operador de máquinas de fulminanteria - cartuchos de caça,,1980,7,7 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 8 e 9),,74,"74 Operadores de instalações de moagem, condutores de fornos, operadores de aparelhos de filtração, destilação e trabalhadores similares - química",,746,746 Trabalhadores dos explosivos e pirotécnicos,,74654,74654 Operador de máquinas de fulminanteria - cartuchos de caça,,,,
